watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,is_netflix_original
3/7/25,Smart TV,45.2,55.7,started,21,Male,Canada,Premium+,TRUE,7.89,2,Documentary,Sport,2006,124,PG-13,English,USA,7.7,TRUE
12/1/25,Tablet,20.6,47.7,stopped,19,Female,USA,Standard,TRUE,26.58,3,TV Series,Romance,2003,50,PG-13,English,Canada,6,FALSE
5/17/25,Desktop,239.6,50.4,started,19,Other,USA,Standard,TRUE,3.41,4,Movie,Crime,1990,121,TV-Y7,Japanese,South Korea,5.3,TRUE
5/17/25,Tablet,47,72.3,started,29,Male,USA,Premium,TRUE,5.64,2,Movie,Sport,2022,118,R,French,USA,8.4,FALSE
8/5/25,Mobile,26.1,19.1,started,30,Female,USA,Premium+,FALSE,5.07,1,Movie,Romance,2017,93,PG-13,Korean,UK,8.5,TRUE
7/11/24,Smart TV,66.9,48.6,paused,31,Male,USA,Premium+,TRUE,6.6,2,Stand-up Comedy,Family,2012,59,G,English,USA,6.8,FALSE
10/24/25,Desktop,82.6,29.6,completed,37,Female,Canada,Standard,TRUE,7.17,4,Movie,Sci-Fi,2012,100,G,English,USA,5.7,FALSE
1/16/24,Tablet,50.8,17.8,started,43,Male,USA,Premium,FALSE,13.19,4,Stand-up Comedy,Action,2018,55,PG-13,French,USA,4.7,FALSE
7/1/24,Mobile,122.2,69.5,started,64,Female,USA,Standard,TRUE,22.87,1,Movie,Comedy,1993,121,TV-G,Italian,USA,4.5,FALSE
4/13/24,Mobile,38.2,20.7,completed,28,Female,USA,Standard,FALSE,16.51,5,TV Series,Documentary,1999,42,G,English,Germany,7.4,TRUE
8/7/24,Mobile,4.2,92.9,completed,41,Male,USA,Premium,FALSE,10.93,4,Movie,Fantasy,1981,159,G,Italian,South Korea,6.9,FALSE
8/6/24,Desktop,41.8,11.3,completed,34,Male,Canada,Premium,TRUE,3.45,3,Movie,Family,2022,159,TV-Y,English,USA,5.5,FALSE
4/9/24,Smart TV,21.8,78.1,completed,54,Female,USA,Premium,TRUE,6.1,5,Movie,Adventure,2015,111,G,Hindi,Japan,7.3,FALSE
9/22/24,Tablet,48.3,72.9,stopped,31,Male,USA,Premium,TRUE,10.46,3,Movie,Biography,2005,491,TV-14,Spanish,USA,7.2,FALSE
8/20/25,Desktop,121.3,38.6,paused,32,Male,USA,Basic,TRUE,15.42,,TV Series,Sport,1990,63,PG-13,English,Canada,7.2,FALSE
5/31/25,Smart TV,94.5,82.8,completed,34,Female,USA,Premium,TRUE,25.27,,Movie,Western,2009,121,PG,English,USA,8.8,FALSE
1/28/24,Mobile,18.3,30.3,completed,58,Female,Canada,Premium,TRUE,5.61,3,Movie,Fantasy,1981,159,G,Italian,South Korea,6.9,FALSE
8/11/24,Tablet,34.9,90.1,paused,43,Male,USA,Standard,TRUE,8.42,6,TV Series,Mystery,2002,17,TV-PG,Spanish,Japan,7,FALSE
9/22/25,Desktop,43.9,71,paused,46,Male,USA,Premium,FALSE,8.41,3,Movie,Sport,1990,86,TV-Y,English,USA,6.2,FALSE
5/23/25,Mobile,67.6,0.7,paused,31,,Canada,Basic,FALSE,6.35,1,Movie,History,2015,102,TV-MA,English,USA,10,FALSE
1/31/24,Tablet,26.2,69.3,stopped,40,Male,USA,Premium,TRUE,10.6,3,Stand-up Comedy,Mystery,1992,45,R,Spanish,USA,9.1,FALSE
2/16/24,Tablet,74.5,90.7,started,47,Female,Canada,Premium,TRUE,9.77,,Movie,Action,2020,452,TV-G,Hindi,India,6.7,TRUE
3/1/25,Mobile,54.9,90.1,completed,33,Other,Canada,Premium,TRUE,7.9,5,Movie,Western,2018,95,TV-PG,French,Canada,6.1,TRUE
5/20/24,Smart TV,26.4,92.8,stopped,23,Male,USA,Standard,TRUE,13.43,2,Stand-up Comedy,Western,2010,55,PG-13,Japanese,South Korea,7,FALSE
8/5/24,Desktop,29.3,58.3,completed,52,Female,USA,Basic,FALSE,20.98,2,Stand-up Comedy,Adventure,2006,36,G,English,USA,5.5,FALSE
4/8/24,Mobile,202.2,70.1,started,49,Male,USA,Standard,TRUE,5.72,5,TV Series,Horror,1991,58,TV-Y7,Japanese,South Korea,8.5,FALSE
3/22/24,Tablet,40.5,51.7,stopped,29,Female,USA,Premium,TRUE,13.3,4,Movie,Crime,2006,115,TV-Y,English,USA,6.6,FALSE
5/25/25,Laptop,25.5,29.9,started,40,Male,USA,Basic,TRUE,18.68,4,Movie,Horror,1998,99,TV-PG,Japanese,Japan,9.2,FALSE
6/30/24,Smart TV,45,71,stopped,37,Female,Canada,Standard,TRUE,22.66,5,TV Series,Crime,2014,47,TV-PG,English,USA,8.4,FALSE
1/12/24,Mobile,21.1,77.7,stopped,28,Male,Canada,Standard,TRUE,3.1,2,Documentary,Action,2000,364,TV-PG,Spanish,USA,3,FALSE
12/14/25,Tablet,52.7,54,stopped,44,Female,USA,Basic,TRUE,6.52,4,Stand-up Comedy,Adventure,1991,62,TV-G,Korean,France,1.8,TRUE
6/8/24,Tablet,17.8,79.6,paused,57,Female,USA,Premium+,TRUE,27.3,1,Movie,Documentary,1993,89,TV-Y7,Spanish,USA,5,FALSE
1/20/25,Smart TV,89.4,74.6,paused,30,,Canada,Premium,TRUE,30.13,4,TV Series,Sci-Fi,1997,69,NC-17,English,South Korea,6.4,FALSE
2/21/24,Laptop,55.8,94,completed,39,Male,USA,Premium,TRUE,2.61,2,Stand-up Comedy,Music,1993,334,TV-Y,English,South Korea,5,FALSE
5/15/25,Tablet,48.5,31.8,paused,45,Female,USA,Standard,FALSE,246.92,1,Movie,Crime,1993,131,TV-MA,English,India,6.1,FALSE
2/21/25,Desktop,24.5,8.5,paused,32,Male,USA,Premium+,TRUE,11.06,3,Documentary,Thriller,2004,43,TV-Y7,French,Japan,4.4,FALSE
1/17/24,Desktop,153.2,38.6,paused,28,Female,USA,Standard,FALSE,16.51,5,Documentary,Sci-Fi,2000,89,TV-14,French,France,7.7,FALSE
5/25/25,Tablet,37,95.1,started,46,Prefer not to say,USA,Basic,TRUE,14.56,1,Movie,War,2005,116,PG-13,Japanese,UK,6.4,FALSE
2/25/25,Smart TV,33.4,57.4,paused,36,Female,USA,Basic,TRUE,21.35,,Movie,Drama,2003,142,TV-MA,English,USA,8.5,FALSE
6/28/24,Desktop,42.9,34.5,started,40,Male,Canada,Premium,FALSE,11.66,,Documentary,Adventure,2024,76,TV-G,Japanese,USA,4.8,FALSE
8/30/24,Laptop,69.2,13.4,stopped,39,Female,USA,Premium,TRUE,16.44,,Movie,War,2023,117,TV-PG,Spanish,Germany,5.6,FALSE
12/31/25,Desktop,59.8,70.6,paused,38,Male,Canada,Standard,FALSE,15.32,2,Documentary,Biography,2023,81,R,Hindi,France,6.5,FALSE
6/26/24,Laptop,23.5,30.8,paused,46,Female,USA,Premium+,TRUE,14.52,1,TV Series,Sport,2022,36,TV-Y7,Spanish,USA,6,TRUE
9/9/24,Tablet,49.6,31.6,started,36,Male,Canada,Standard,TRUE,12.11,2,Movie,Adventure,1990,121,PG-13,English,South Korea,8.6,TRUE
6/16/25,Tablet,26,35.8,paused,57,Female,USA,Standard,TRUE,14.18,2,Documentary,Thriller,1994,89,TV-14,English,USA,4.9,FALSE
4/15/25,Mobile,118.7,53.3,started,55,Female,USA,Premium+,FALSE,10.03,1,Stand-up Comedy,Crime,2002,71,TV-Y,Spanish,Japan,5.9,FALSE
1/21/24,Smart TV,37.4,63.2,completed,18,Male,USA,Standard,TRUE,7.35,4,TV Series,Thriller,2023,62,R,English,USA,10,TRUE
7/23/24,Desktop,14.7,60,paused,35,Male,USA,Standard,TRUE,3.69,5,TV Series,Sport,2022,36,TV-Y7,Spanish,USA,6,TRUE
2/21/24,Laptop,120.6,31,started,27,Male,USA,Premium,TRUE,11.99,3,Documentary,Music,2016,85,PG,English,USA,4.4,FALSE
5/16/24,Desktop,69.2,83,stopped,48,Male,USA,Premium,FALSE,8.49,2,Stand-up Comedy,Crime,1998,89,TV-Y7,English,UK,7.6,FALSE
7/4/24,Tablet,12.8,72.5,paused,26,Female,USA,Basic,FALSE,9.36,5,Movie,Horror,2018,57,TV-14,English,USA,6.2,FALSE
5/8/24,Tablet,126.3,66.7,started,31,Male,USA,Premium,TRUE,5.66,1,Stand-up Comedy,Music,2005,66,PG,German,USA,5.8,TRUE
9/10/25,Tablet,25.2,67.9,completed,46,Male,USA,Premium,TRUE,17.95,3,TV Series,Action,1992,27,TV-Y7,Spanish,USA,7,FALSE
12/7/25,Mobile,110.1,4.2,completed,28,Male,USA,Premium,FALSE,41.29,5,Movie,Documentary,2023,99,TV-Y,English,USA,1.4,FALSE
1/3/25,Mobile,4.7,98.2,completed,18,Male,USA,Premium,FALSE,3.95,,TV Series,Adventure,1966,17,TV-MA,Spanish,USA,8,FALSE
10/30/24,Desktop,47,19.1,started,42,Male,Canada,Standard,FALSE,51.13,2,Movie,History,2022,110,PG-13,French,Germany,5.9,FALSE
11/18/25,Mobile,29.8,50.9,started,58,Male,USA,Standard,TRUE,5.53,,Movie,Adventure,2004,174,TV-Y7,English,France,9,TRUE
10/15/24,Laptop,152.7,53.6,started,35,Male,USA,Basic,TRUE,4.41,1,Movie,Adventure,2001,144,G,English,USA,6.4,FALSE
12/22/25,Tablet,65.1,40.5,started,27,Male,Canada,Premium+,TRUE,32.3,3,Documentary,Sci-Fi,2000,89,TV-14,French,France,7.7,FALSE
10/24/24,Tablet,432.4,62.9,stopped,27,Male,USA,Standard,TRUE,34.45,3,Movie,Thriller,2022,104,G,English,USA,9.1,FALSE
12/9/24,Smart TV,38.5,11.8,paused,31,Male,Canada,Basic,TRUE,4.97,1,Stand-up Comedy,War,2022,91,R,English,Germany,4.4,FALSE
9/2/25,Laptop,59.6,36.7,paused,50,Male,USA,Standard,TRUE,5.55,1,Movie,Comedy,2019,108,TV-G,English,Japan,4.6,FALSE
2/15/24,Laptop,139.4,97.3,stopped,37,Male,USA,Standard,TRUE,19.38,1,Movie,Thriller,2020,105,TV-Y7,English,Japan,6.9,TRUE
12/15/25,Laptop,53.9,9.2,paused,33,Prefer not to say,Canada,Standard,TRUE,26.26,2,Documentary,Animation,1992,84,TV-MA,English,Germany,5.9,FALSE
2/26/24,Laptop,58.6,79.5,completed,41,Female,Canada,Premium+,TRUE,9.03,2,Documentary,Drama,2001,66,NC-17,Japanese,USA,9.5,TRUE
7/17/25,Mobile,189,46.7,started,33,Female,Canada,Premium,FALSE,11.68,4,Movie,Documentary,2017,126,TV-Y7,English,USA,1.3,FALSE
6/16/24,Laptop,50,35.8,completed,24,Male,Canada,Standard,TRUE,3.16,2,Documentary,Drama,2021,84,TV-Y,English,UK,7.9,TRUE
12/12/25,Laptop,63.8,94.7,started,55,Female,USA,Premium,TRUE,7.55,2,Stand-up Comedy,Horror,1996,51,NC-17,Korean,USA,6.8,TRUE
9/13/25,Mobile,12.7,23.8,completed,34,Male,Canada,Premium+,TRUE,39.64,2,Documentary,Sport,2023,19,TV-14,English,France,5.6,FALSE
5/12/24,Tablet,257.7,17.1,completed,18,Male,USA,Standard,TRUE,7.35,4,Documentary,Drama,2021,84,TV-Y,English,UK,7.9,TRUE
6/20/25,Tablet,164.9,43.3,started,50,Male,Canada,Premium,TRUE,0.62,3,Movie,Western,2016,153,PG,German,USA,5.9,FALSE
2/9/25,Tablet,22.9,10.7,completed,26,Female,Canada,Premium,TRUE,2.36,2,Documentary,Sport,2023,19,TV-14,English,France,5.6,FALSE
10/25/24,Laptop,41.9,99.2,started,38,Male,Canada,Premium,TRUE,8.85,4,Movie,Drama,2003,153,PG-13,French,Canada,6.6,TRUE
1/9/25,Mobile,30.7,90.4,stopped,38,Male,USA,Standard,TRUE,23.33,2,Movie,Crime,1997,95,G,English,South Korea,9.9,FALSE
1/9/25,Smart TV,33.9,64.7,stopped,37,Female,USA,Standard,TRUE,11.77,3,Stand-up Comedy,War,2023,34,TV-PG,English,UK,6.1,TRUE
2/9/25,Desktop,114.5,22.7,started,41,,USA,Premium,FALSE,39.81,,Stand-up Comedy,War,2022,91,R,English,Germany,4.4,FALSE
5/20/24,Mobile,20.6,49.4,started,32,Male,USA,Premium,TRUE,4.49,,Movie,Drama,1963,92,G,German,Japan,7.7,FALSE
12/16/25,Laptop,36.4,14.4,stopped,41,Female,USA,Standard,TRUE,9.61,6,Movie,Adventure,2009,85,NC-17,English,Canada,7,FALSE
8/22/25,Desktop,25,70.5,paused,30,Male,Canada,Standard,FALSE,9.88,1,TV Series,Drama,2007,37,TV-Y7,English,Canada,7,TRUE
8/4/24,Desktop,10.6,15.4,started,35,Female,USA,Basic,TRUE,8.7,3,TV Series,War,2001,51,TV-MA,Spanish,South Korea,5.5,FALSE
8/22/24,Tablet,48.5,17,paused,44,Male,USA,Basic,FALSE,31.68,3,Documentary,Fantasy,2004,141,TV-14,Spanish,UK,8.3,FALSE
4/10/25,Tablet,24,36.6,started,38,Male,Canada,Premium,TRUE,10.11,1,Movie,History,2010,108,TV-Y7,English,USA,0.6,FALSE
2/19/24,Mobile,99.5,17.6,stopped,40,Female,Canada,Basic,TRUE,31.46,3,Documentary,Adventure,2024,76,TV-G,Japanese,USA,4.8,FALSE
10/1/24,Laptop,52.6,11.1,completed,45,Female,USA,Premium+,TRUE,32.06,3,Movie,Biography,2011,152,PG-13,French,Canada,5.6,FALSE
11/6/24,Laptop,93.3,88.5,completed,24,Female,Canada,Standard,TRUE,25.11,1,TV Series,War,1998,48,TV-MA,English,Japan,6,FALSE
11/30/24,Desktop,38.8,3.4,paused,50,Male,USA,Basic,TRUE,8.7,1,Movie,Documentary,2011,88,R,English,South Korea,6.5,FALSE
9/8/24,Desktop,48.3,38.1,stopped,32,Female,Canada,Premium,TRUE,12.36,5,Stand-up Comedy,Sci-Fi,2002,58,TV-Y,Hindi,Canada,7.2,TRUE
3/15/25,Laptop,108.7,1.1,stopped,63,Female,Canada,Basic,FALSE,7.06,6,Movie,Sci-Fi,2003,125,TV-MA,Spanish,USA,7.4,FALSE
11/23/24,Laptop,42.5,55.2,started,33,Prefer not to say,USA,Basic,TRUE,8.2,3,Movie,History,1993,128,R,English,Germany,5.6,TRUE
2/3/24,Desktop,41.1,63.5,stopped,24,Female,USA,Basic,FALSE,6.12,3,Movie,Fantasy,2000,131,TV-Y7,English,UK,8.4,TRUE
8/23/24,Laptop,4.1,36.4,started,52,Female,USA,Premium,TRUE,13.5,4,Limited Series,Animation,2019,60,R,French,USA,6.7,TRUE
4/13/24,Mobile,22.3,15.8,started,50,Male,Canada,Premium,TRUE,1.63,3,TV Series,Animation,2006,57,TV-Y,Hindi,USA,6.4,FALSE
7/10/24,Desktop,26.1,20.6,paused,49,Female,USA,Premium+,TRUE,13.9,2,TV Series,War,2002,47,TV-PG,English,USA,6.8,FALSE
1/26/25,Laptop,37.6,90.7,paused,50,Female,USA,Premium,FALSE,6.93,2,Movie,Animation,1999,11,TV-PG,Italian,USA,6.5,FALSE
8/22/25,Desktop,25,70.5,paused,30,Male,Canada,Standard,FALSE,9.88,1,TV Series,Drama,2007,37,TV-Y7,English,Canada,7,TRUE
11/29/24,Mobile,65.8,80.9,started,24,Female,Canada,Premium,TRUE,2.3,2,Movie,Fantasy,2002,83,PG-13,English,Germany,6.6,FALSE
12/3/24,Smart TV,120.3,44.6,paused,36,Male,USA,Premium,FALSE,8.97,7,Movie,Action,2019,72,TV-14,Korean,USA,8,TRUE
3/24/25,Tablet,174.1,50.2,stopped,39,Female,Canada,Premium,TRUE,7.25,4,Movie,Animation,2006,69,TV-PG,English,USA,5.1,FALSE
10/4/24,Smart TV,111.5,26.5,started,47,Male,USA,Premium,TRUE,33.22,8,Movie,Horror,1998,67,PG-13,Italian,UK,5.6,TRUE
2/21/24,Desktop,30,19.6,stopped,33,Female,Canada,Basic,TRUE,7.98,,Documentary,Western,2011,91,PG-13,English,USA,5.4,FALSE
2/15/25,Smart TV,58.9,87.6,paused,50,Female,USA,Standard,TRUE,52.81,6,Stand-up Comedy,Horror,1961,47,TV-14,Spanish,France,6.1,FALSE
4/2/25,Laptop,58.5,50.1,started,49,,USA,Premium,TRUE,4.49,5,Movie,Action,1996,28,PG,Korean,USA,4.4,TRUE
4/8/25,Tablet,10.1,76.3,paused,26,Prefer not to say,USA,Basic,TRUE,16.4,1,Movie,Drama,2018,117,TV-G,Italian,USA,6.2,FALSE
7/11/24,Laptop,28.5,8.4,paused,27,Male,USA,Premium,TRUE,0.88,1,Movie,Horror,1991,108,TV-Y7,Japanese,USA,5.6,FALSE
7/11/24,Laptop,40.1,46.6,completed,24,Male,USA,Standard,FALSE,13.79,5,TV Series,Crime,1992,39,TV-PG,English,USA,8.3,TRUE
11/13/24,Tablet,59.6,69.2,paused,37,,Canada,Standard,TRUE,11.88,,Movie,Fantasy,2017,76,R,English,South Korea,3.3,FALSE
10/24/25,Laptop,487.5,53.7,started,44,Female,Canada,Basic,TRUE,22.24,,Limited Series,History,2008,58,NC-17,English,Canada,4.9,FALSE
1/24/24,Smart TV,85.4,70.2,stopped,33,Female,Canada,Premium,TRUE,3.25,3,Movie,Music,1995,82,TV-MA,Hindi,USA,0.8,FALSE
8/19/24,Laptop,147.4,77.1,paused,38,,Canada,Standard,TRUE,16.29,2,Stand-up Comedy,Crime,2024,70,TV-G,English,USA,5.9,FALSE
3/2/24,Laptop,9.9,23.1,started,34,Male,USA,Premium+,TRUE,21.04,2,Documentary,Documentary,2014,84,TV-PG,English,France,6.4,FALSE
1/22/24,Desktop,58.5,95.7,completed,27,Male,USA,Premium,TRUE,282.42,2,Stand-up Comedy,Animation,2015,66,PG-13,Hindi,USA,8.2,TRUE
12/18/25,Smart TV,49.4,11.7,started,34,Male,Canada,Standard,TRUE,26.35,4,Movie,Biography,2007,106,PG-13,Hindi,USA,5,FALSE
6/12/25,Mobile,167.3,28.5,paused,36,Male,USA,Standard,FALSE,24.9,,Documentary,War,2003,86,TV-14,English,UK,1.7,TRUE
8/2/24,Smart TV,9.1,89.5,started,42,Female,Canada,Basic,TRUE,34.64,1,Movie,Comedy,2019,144,TV-MA,French,USA,10,FALSE
11/21/25,Laptop,86.1,47.4,started,55,Male,Canada,Standard,TRUE,3.95,1,Movie,War,2015,113,TV-Y7,Korean,USA,6.4,FALSE
6/27/24,Laptop,15.9,50.9,started,51,Prefer not to say,USA,Premium,TRUE,18.9,5,Movie,History,2003,97,R,English,USA,6.9,FALSE
8/20/24,Desktop,28.1,6.6,stopped,31,Male,USA,Premium,FALSE,10.62,1,Movie,Animation,1997,120,TV-MA,German,UK,4.8,FALSE
10/27/25,Mobile,58.3,92.4,paused,22,Female,Canada,Standard,TRUE,23.47,2,Documentary,Sci-Fi,1996,68,NC-17,English,USA,7.1,FALSE
6/22/24,Smart TV,59.7,40.3,completed,37,Male,Canada,Standard,TRUE,15.85,3,Movie,Documentary,1991,104,TV-MA,Hindi,USA,3.6,FALSE
8/7/24,Laptop,38,53.5,started,31,Female,Canada,Premium+,TRUE,33.75,7,Limited Series,History,2008,58,NC-17,English,Canada,4.9,FALSE
9/30/24,Mobile,34.1,92.2,completed,50,Female,Canada,Premium+,TRUE,15.47,1,Documentary,Family,2005,80,PG-13,Spanish,USA,6.3,FALSE
6/2/25,Desktop,18.5,65,started,24,Male,Canada,Premium,TRUE,5.6,2,Movie,War,2014,79,PG-13,English,USA,4.4,FALSE
8/11/24,Desktop,12.8,6.8,completed,34,Prefer not to say,Canada,Basic,TRUE,22.24,3,Stand-up Comedy,Thriller,2007,61,TV-14,English,USA,6,FALSE
1/21/25,Laptop,91.4,80.4,paused,36,Male,Canada,Basic,TRUE,27.17,3,Movie,War,2003,120,PG-13,English,USA,7.2,FALSE
7/25/25,Mobile,66.2,51.9,stopped,34,Male,USA,Standard,TRUE,21.33,7,Documentary,Action,2012,75,PG-13,Spanish,South Korea,8.1,FALSE
12/26/24,Mobile,14.3,42.9,stopped,50,Female,Canada,Standard,TRUE,16.32,1,Stand-up Comedy,Thriller,1995,63,TV-Y7,Spanish,Germany,7.3,FALSE
8/19/25,Mobile,146.7,97.4,stopped,51,Female,USA,Premium+,TRUE,3.87,2,TV Series,War,2001,51,TV-MA,Spanish,South Korea,5.5,FALSE
3/10/24,Mobile,24.6,44.3,paused,31,Male,USA,Basic,FALSE,19.99,2,Movie,Family,2019,85,G,English,USA,3.7,FALSE
4/18/24,Smart TV,38.6,77.9,paused,48,Female,USA,Standard,TRUE,29.59,2,Movie,Crime,1995,116,R,English,USA,1.7,TRUE
1/8/24,Desktop,25.1,8,completed,33,Female,USA,Premium,TRUE,13.39,1,TV Series,Western,2024,71,TV-G,English,USA,6.3,TRUE
6/6/25,Laptop,75.7,40.2,started,29,Male,USA,Basic,TRUE,6.99,1,Limited Series,Fantasy,2016,41,NC-17,English,USA,6.2,TRUE
1/17/25,Laptop,33.8,45,started,33,Other,USA,Basic,TRUE,20.29,2,Movie,Animation,1998,95,NC-17,German,USA,5.5,TRUE
11/28/25,Tablet,24.1,6.9,stopped,29,Other,Canada,Premium+,TRUE,7.6,4,Movie,Action,1990,96,PG,Korean,Japan,3.9,FALSE
11/13/24,Tablet,144.8,61.2,started,42,Male,Canada,Standard,TRUE,8.85,,TV Series,War,1997,44,PG,English,USA,7.7,TRUE
3/17/24,Laptop,28.1,93.8,started,27,Male,USA,Basic,FALSE,15.08,,Movie,Adventure,2011,145,NC-17,English,Canada,4.4,FALSE
4/26/24,Laptop,70.4,89.1,stopped,25,Male,USA,Premium,TRUE,5.53,4,TV Series,Biography,2017,46,TV-PG,Hindi,South Korea,6.3,TRUE
3/7/24,Mobile,22.4,78,completed,40,,USA,Standard,TRUE,20.37,3,Movie,Fantasy,2002,137,TV-G,German,USA,8.9,TRUE
12/24/25,Tablet,48.2,2.9,started,36,Female,USA,Premium+,FALSE,8.06,,Movie,Action,2020,452,TV-G,Hindi,India,6.7,TRUE
9/9/24,Smart TV,18.8,88.4,started,52,Other,USA,Basic,TRUE,11.77,2,Movie,Animation,1999,11,TV-PG,Italian,USA,6.5,FALSE
9/8/25,Smart TV,97.2,27.8,started,19,Female,USA,Standard,TRUE,5.01,4,Movie,Sport,1995,121,R,English,USA,7,FALSE
10/27/24,Mobile,2.6,47.5,completed,33,Male,USA,Standard,TRUE,40.3,4,Documentary,War,2012,104,NC-17,English,India,5.4,FALSE
6/4/24,Laptop,81,49,started,38,Female,USA,Premium,TRUE,3.99,3,Movie,Crime,2021,69,NC-17,English,USA,6,TRUE
7/25/25,Desktop,32.3,72.4,stopped,32,Female,USA,Premium,TRUE,3.37,1,Documentary,History,2003,92,PG,English,USA,5.4,TRUE
10/25/24,Tablet,28.3,87.2,paused,51,,USA,Standard,TRUE,4.86,1,Documentary,Fantasy,2020,99,TV-14,English,USA,7.8,FALSE
12/23/24,Desktop,31.4,39.3,completed,33,Female,USA,Standard,TRUE,11.54,1,Movie,War,2023,119,PG-13,English,USA,6.5,FALSE
5/9/25,Tablet,37.6,1.3,stopped,30,Male,Canada,Basic,TRUE,13.02,1,TV Series,Adventure,1994,50,PG,English,Canada,8.5,TRUE
10/26/24,Tablet,75.7,1.4,completed,36,Female,USA,Standard,TRUE,15.49,,Movie,Family,2024,127,TV-Y,English,South Korea,6.9,FALSE
7/9/25,Mobile,126.6,61.5,stopped,24,Female,USA,Premium,TRUE,13.18,7,Movie,Biography,1999,114,PG,Korean,USA,4,FALSE
12/19/24,Laptop,46.2,21.3,stopped,49,Male,USA,Standard,TRUE,12.16,3,Movie,Fantasy,2015,104,TV-MA,English,France,7.5,TRUE
12/7/25,Smart TV,21.5,87.5,paused,25,Other,Canada,Premium,TRUE,3.12,2,TV Series,Comedy,2000,78,PG,English,India,8.6,FALSE
7/25/24,Laptop,496.5,41,started,28,Male,USA,Premium,TRUE,22.42,4,Movie,Adventure,2020,153,TV-Y,English,USA,6.3,TRUE
1/17/24,Desktop,153.2,38.6,paused,28,Female,USA,Standard,FALSE,16.51,5,Documentary,Sci-Fi,2000,89,TV-14,French,France,7.7,FALSE
5/10/24,Tablet,90.9,36.4,paused,37,Male,USA,Premium,TRUE,19.13,5,TV Series,Fantasy,2011,50,G,English,USA,5.2,FALSE
5/30/24,Laptop,33.7,10,completed,40,Female,Canada,Standard,FALSE,30.07,3,Movie,Romance,2000,86,PG-13,German,USA,7.1,FALSE
12/7/24,Smart TV,107.5,4.5,started,44,Female,Canada,Premium+,TRUE,12.84,4,Stand-up Comedy,Horror,1992,30,NC-17,English,USA,7.2,FALSE
6/17/25,Desktop,80.8,56.8,completed,30,Prefer not to say,Canada,Premium,TRUE,7.29,4,Movie,Documentary,2017,97,G,English,USA,7.7,TRUE
7/24/25,Tablet,107.3,98.8,started,28,Female,USA,Premium,TRUE,7.91,3,TV Series,Action,1992,27,TV-Y7,Spanish,USA,7,FALSE
10/29/24,Laptop,50.6,39.9,started,25,Female,USA,Basic,FALSE,2.61,3,Documentary,Family,2009,101,TV-PG,English,Canada,6.2,FALSE
2/17/25,Desktop,41.5,97.8,started,47,Female,USA,Basic,TRUE,13.6,5,Movie,Documentary,1978,349,G,English,South Korea,7,FALSE
8/29/24,Laptop,396.6,99.7,paused,26,Male,USA,Standard,TRUE,7.98,5,TV Series,Adventure,2006,45,G,French,South Korea,6.2,FALSE
3/28/25,Smart TV,99.5,34.8,started,40,Female,USA,Standard,TRUE,11.17,,Movie,Adventure,2011,145,NC-17,English,Canada,4.4,FALSE
11/23/25,Tablet,105.7,82.7,paused,38,Male,USA,Premium+,TRUE,23.98,,Movie,History,2009,118,TV-Y7,Spanish,UK,6.1,TRUE
5/7/25,Smart TV,46.5,13.4,started,41,Male,USA,Standard,TRUE,4.64,,Documentary,Drama,2021,86,NC-17,Spanish,South Korea,1.4,FALSE
9/1/25,Laptop,60.8,86.6,started,19,Female,USA,Premium+,TRUE,1.82,2,Movie,Fantasy,2014,115,TV-Y7,Spanish,South Korea,7.3,TRUE
1/5/25,Smart TV,32.9,31.6,completed,45,Male,USA,Premium+,TRUE,13.42,1,TV Series,Drama,2007,53,TV-PG,Spanish,USA,9,TRUE
9/28/24,Tablet,28.1,91.7,completed,30,Female,Canada,Premium,TRUE,1.75,,TV Series,Documentary,2020,42,NC-17,Spanish,South Korea,8.1,FALSE
10/23/25,Smart TV,105.6,9.9,stopped,39,Female,USA,Premium,TRUE,20.06,2,TV Series,Animation,2008,46,TV-PG,English,India,9.7,FALSE
8/15/24,Desktop,31.2,93.4,paused,39,Female,USA,Premium,TRUE,20.06,2,Stand-up Comedy,History,2005,31,G,Italian,Germany,4.7,FALSE
10/17/24,Desktop,67.7,33.3,paused,44,Male,USA,Standard,TRUE,34.31,2,Stand-up Comedy,Western,2007,80,PG-13,English,USA,6.5,TRUE
5/31/25,Laptop,65.1,97,completed,28,Female,Canada,Standard,TRUE,1.23,2,TV Series,Western,2019,42,TV-MA,English,USA,5.4,FALSE
9/23/25,Mobile,16.3,80.6,paused,35,Male,USA,Basic,TRUE,7.2,3,Movie,Drama,2008,93,TV-G,English,UK,6.9,FALSE
9/25/24,Mobile,55.5,58.7,completed,36,Female,USA,Basic,FALSE,10.19,3,Movie,Romance,1995,140,TV-14,Spanish,USA,6.2,FALSE
5/14/24,Tablet,99.2,11.5,completed,48,Prefer not to say,USA,Premium,TRUE,30.25,2,TV Series,Thriller,2023,62,R,English,USA,10,TRUE
9/21/25,Desktop,64.2,44.2,stopped,41,Female,USA,Standard,TRUE,11.16,5,TV Series,War,1991,35,PG,English,UK,8.8,FALSE
4/8/25,Mobile,68.5,40.3,stopped,26,Prefer not to say,USA,Basic,TRUE,3.6,1,TV Series,Animation,2008,46,TV-PG,English,India,9.7,FALSE
