watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original
11/29/2024,Mobile,65.80,80.9,started,24,Female,Canada,PREMIUM,TRUE,2.30,2,Movie,Fantasy,"2,002",83,PG-13,Teens,English,Germany,6.6,FALSE
12/3/2024,Smart Tv,120.30,44.6,paused,36,Male,USA,PREMIUM,FALSE,8.97,7,Movie,Action,"2,019",72,TV-14,Teens,Korean,USA,8.0,TRUE
3/24/2025,Tablet,174.10,50.2,stopped,39,Female,Canada,PREMIUM,TRUE,7.25,4,Movie,Animation,"2,006",69,TV-PG,Family,English,USA,5.1,FALSE
10/4/2024,Smart Tv,111.50,26.5,started,47,Male,USA,PREMIUM,TRUE,33.22,8,Movie,Horror,"1,998",67,PG-13,Teens,Italian,UK,5.6,TRUE
2/21/2024,Desktop,30.00,19.6,stopped,33,Female,Canada,BASIC,TRUE,7.98,2,Documentary,Western,"2,011",91,PG-13,Teens,English,USA,5.4,FALSE
2/15/2025,Smart Tv,58.90,87.6,paused,50,Female,USA,STANDARD,TRUE,52.81,6,Stand-up Comedy,Horror,"1,961",47,TV-14,Teens,Spanish,France,6.1,FALSE
4/2/2025,Laptop,58.50,50.1,started,49,Female,USA,PREMIUM,TRUE,4.49,5,Movie,Action,"1,996",28,PG,Family,Korean,USA,4.4,TRUE
4/8/2025,Tablet,10.10,76.3,paused,26,Prefer Not To Say,USA,BASIC,TRUE,16.40,1,Movie,Drama,"2,018",117,TV-G,#N/A,Italian,USA,6.2,FALSE
7/11/2024,Laptop,28.50,8.4,paused,27,Male,USA,PREMIUM,TRUE,0.88,1,Movie,Horror,"1,991",108,TV-Y7,Kids,Japanese,USA,5.6,FALSE
7/11/2024,Laptop,40.10,46.6,completed,24,Male,USA,STANDARD,FALSE,13.79,5,TV Series,Crime,"1,992",39,TV-PG,Family,English,USA,8.3,TRUE
11/13/2024,Tablet,59.60,69.2,paused,37,Female,Canada,STANDARD,TRUE,11.88,2,Movie,Fantasy,"2,017",76,R,Adult,English,South Korea,3.3,FALSE
10/24/2025,Laptop,487.50,53.7,started,44,Female,Canada,BASIC,TRUE,22.24,2,Limited Series,History,"2,008",58,NC-17,Adult,English,Canada,4.9,FALSE
1/24/2024,Smart Tv,85.40,70.2,stopped,33,Female,Canada,PREMIUM,TRUE,3.25,3,Movie,Music,"1,995",82,TV-MA,Adult,Hindi,USA,0.8,FALSE
8/19/2024,Laptop,147.40,77.1,paused,38,Female,Canada,STANDARD,TRUE,16.29,2,Stand-up Comedy,Crime,"2,024",70,TV-G,#N/A,English,USA,5.9,FALSE
3/2/2024,Laptop,9.90,23.1,started,34,Male,USA,PREMIUM+,TRUE,21.04,2,Documentary,Documentary,"2,014",84,TV-PG,Family,English,France,6.4,FALSE
1/22/2024,Desktop,58.50,95.7,completed,27,Male,USA,PREMIUM,TRUE,282.42,2,Stand-up Comedy,Animation,"2,015",66,PG-13,Teens,Hindi,USA,8.2,TRUE
12/18/2025,Smart Tv,49.40,11.7,started,34,Male,Canada,STANDARD,TRUE,26.35,4,Movie,Biography,"2,007",106,PG-13,Teens,Hindi,USA,5.0,FALSE
6/12/2025,Mobile,167.30,28.5,paused,36,Male,USA,STANDARD,FALSE,24.90,2,Documentary,War,"2,003",86,TV-14,Teens,English,UK,1.7,TRUE
8/2/2024,Smart Tv,9.10,89.5,started,42,Female,Canada,BASIC,TRUE,34.64,1,Movie,Comedy,"2,019",144,TV-MA,Adult,French,USA,10.0,FALSE
11/21/2025,Laptop,86.10,47.4,started,55,Male,Canada,STANDARD,TRUE,3.95,1,Movie,War,"2,015",113,TV-Y7,Kids,Korean,USA,6.4,FALSE
6/27/2024,Laptop,15.90,50.9,started,51,Prefer Not To Say,USA,PREMIUM,TRUE,18.90,5,Movie,History,"2,003",97,R,Adult,English,USA,6.9,FALSE
8/20/2024,Desktop,28.10,6.6,stopped,31,Male,USA,PREMIUM,FALSE,10.62,1,Movie,Animation,"1,997",120,TV-MA,Adult,German,UK,4.8,FALSE
10/27/2025,Mobile,58.30,92.4,paused,22,Female,Canada,STANDARD,TRUE,23.47,2,Documentary,Sci-Fi,"1,996",68,NC-17,Adult,English,USA,7.1,FALSE
6/22/2024,Smart Tv,59.70,40.3,completed,37,Male,Canada,STANDARD,TRUE,15.85,3,Movie,Documentary,"1,991",104,TV-MA,Adult,Hindi,USA,3.6,FALSE
8/7/2024,Laptop,38.00,53.5,started,31,Female,Canada,PREMIUM+,TRUE,33.75,7,Limited Series,History,"2,008",58,NC-17,Adult,English,Canada,4.9,FALSE
9/30/2024,Mobile,34.10,92.2,completed,50,Female,Canada,PREMIUM+,TRUE,15.47,1,Documentary,Family,"2,005",80,PG-13,Teens,Spanish,USA,6.3,FALSE
6/2/2025,Desktop,18.50,65,started,24,Male,Canada,PREMIUM,TRUE,5.60,2,Movie,War,"2,014",79,PG-13,Teens,English,USA,4.4,FALSE
8/11/2024,Desktop,12.80,6.8,completed,34,Prefer Not To Say,Canada,BASIC,TRUE,22.24,3,Stand-up Comedy,Thriller,"2,007",61,TV-14,Teens,English,USA,6.0,FALSE
1/21/2025,Laptop,91.40,80.4,paused,36,Male,Canada,BASIC,TRUE,27.17,3,Movie,War,"2,003",120,PG-13,Teens,English,USA,7.2,FALSE
7/25/2025,Mobile,66.20,51.9,stopped,34,Male,USA,STANDARD,TRUE,21.33,7,Documentary,Action,"2,012",75,PG-13,Teens,Spanish,South Korea,8.1,FALSE
12/26/2024,Mobile,14.30,42.9,stopped,50,Female,Canada,STANDARD,TRUE,16.32,1,Stand-up Comedy,Thriller,"1,995",63,TV-Y7,Kids,Spanish,Germany,7.3,FALSE
8/19/2025,Mobile,146.70,97.4,stopped,51,Female,USA,PREMIUM+,TRUE,3.87,2,TV Series,War,"2,001",51,TV-MA,Adult,Spanish,South Korea,5.5,FALSE
3/10/2024,Mobile,24.60,44.3,paused,31,Male,USA,BASIC,FALSE,19.99,2,Movie,Family,"2,019",85,G,Kids,English,USA,3.7,FALSE
4/18/2024,Smart Tv,38.60,77.9,paused,48,Female,USA,STANDARD,TRUE,29.59,2,Movie,Crime,"1,995",116,R,Adult,English,USA,1.7,TRUE
1/8/2024,Desktop,25.10,8,completed,33,Female,USA,PREMIUM,TRUE,13.39,1,TV Series,Western,"2,024",71,TV-G,#N/A,English,USA,6.3,TRUE
6/6/2025,Laptop,75.70,40.2,started,29,Male,USA,BASIC,TRUE,6.99,1,Limited Series,Fantasy,"2,016",41,NC-17,Adult,English,USA,6.2,TRUE
1/17/2025,Laptop,33.80,45,started,33,Other,USA,BASIC,TRUE,20.29,2,Movie,Animation,"1,998",95,NC-17,Adult,German,USA,5.5,TRUE
11/28/2025,Tablet,24.10,6.9,stopped,29,Other,Canada,PREMIUM+,TRUE,7.60,4,Movie,Action,"1,990",96,PG,Family,Korean,Japan,3.9,FALSE
11/13/2024,Tablet,144.80,61.2,started,42,Male,Canada,STANDARD,TRUE,8.85,2,TV Series,War,"1,997",44,PG,Family,English,USA,7.7,TRUE
3/17/2024,Laptop,28.10,93.8,started,27,Male,USA,BASIC,FALSE,15.08,2,Movie,Adventure,"2,011",145,NC-17,Adult,English,Canada,4.4,FALSE
4/26/2024,Laptop,70.40,89.1,stopped,25,Male,USA,PREMIUM,TRUE,5.53,4,TV Series,Biography,"2,017",46,TV-PG,Family,Hindi,South Korea,6.3,TRUE
3/7/2024,Mobile,22.40,78,completed,40,Female,USA,STANDARD,TRUE,20.37,3,Movie,Fantasy,"2,002",137,TV-G,#N/A,German,USA,8.9,TRUE
12/24/2025,Tablet,48.20,2.9,started,36,Female,USA,PREMIUM+,FALSE,8.06,2,Movie,Action,"2,020",452,TV-G,#N/A,Hindi,India,6.7,TRUE
9/9/2024,Smart Tv,18.80,88.4,started,52,Other,USA,BASIC,TRUE,11.77,2,Movie,Animation,"1,999",11,TV-PG,Family,Italian,USA,6.5,FALSE
9/8/2025,Smart Tv,97.20,27.8,started,19,Female,USA,STANDARD,TRUE,5.01,4,Movie,Sport,"1,995",121,R,Adult,English,USA,7.0,FALSE
10/27/2024,Mobile,2.60,47.5,completed,33,Male,USA,STANDARD,TRUE,40.30,4,Documentary,War,"2,012",104,NC-17,Adult,English,India,5.4,FALSE
6/4/2024,Laptop,81.00,49,started,38,Female,USA,PREMIUM,TRUE,3.99,3,Movie,Crime,"2,021",69,NC-17,Adult,English,USA,6.0,TRUE
7/25/2025,Desktop,32.30,72.4,stopped,32,Female,USA,PREMIUM,TRUE,3.37,1,Documentary,History,"2,003",92,PG,Family,English,USA,5.4,TRUE
10/25/2024,Tablet,28.30,87.2,paused,51,Female,USA,STANDARD,TRUE,4.86,1,Documentary,Fantasy,"2,020",99,TV-14,Teens,English,USA,7.8,FALSE
12/23/2024,Desktop,31.40,39.3,completed,33,Female,USA,STANDARD,TRUE,11.54,1,Movie,War,"2,023",119,PG-13,Teens,English,USA,6.5,FALSE
5/9/2025,Tablet,37.60,1.3,stopped,30,Male,Canada,BASIC,TRUE,13.02,1,TV Series,Adventure,"1,994",50,PG,Family,English,Canada,8.5,TRUE
10/26/2024,Tablet,75.70,1.4,completed,36,Female,USA,STANDARD,TRUE,15.49,2,Movie,Family,"2,024",127,TV-Y,Kids,English,South Korea,6.9,FALSE
7/9/2025,Mobile,126.60,61.5,stopped,24,Female,USA,PREMIUM,TRUE,13.18,7,Movie,Biography,"1,999",114,PG,Family,Korean,USA,4.0,FALSE
12/19/2024,Laptop,46.20,21.3,stopped,49,Male,USA,STANDARD,TRUE,12.16,3,Movie,Fantasy,"2,015",104,TV-MA,Adult,English,France,7.5,TRUE
12/7/2025,Smart Tv,21.50,87.5,paused,25,Other,Canada,PREMIUM,TRUE,3.12,2,TV Series,Comedy,"2,000",78,PG,Family,English,India,8.6,FALSE
7/25/2024,Laptop,496.50,41,started,28,Male,USA,PREMIUM,TRUE,22.42,4,Movie,Adventure,"2,020",153,TV-Y,Kids,English,USA,6.3,TRUE
5/10/2024,Tablet,90.90,36.4,paused,37,Male,USA,PREMIUM,TRUE,19.13,5,TV Series,Fantasy,"2,011",50,G,Kids,English,USA,5.2,FALSE
5/30/2024,Laptop,33.70,10,completed,40,Female,Canada,STANDARD,FALSE,30.07,3,Movie,Romance,"2,000",86,PG-13,Teens,German,USA,7.1,FALSE
12/7/2024,Smart Tv,107.50,4.5,started,44,Female,Canada,PREMIUM+,TRUE,12.84,4,Stand-up Comedy,Horror,"1,992",30,NC-17,Adult,English,USA,7.2,FALSE
6/17/2025,Desktop,80.80,56.8,completed,30,Prefer Not To Say,Canada,PREMIUM,TRUE,7.29,4,Movie,Documentary,"2,017",97,G,Kids,English,USA,7.7,TRUE
7/24/2025,Tablet,107.30,98.8,started,28,Female,USA,PREMIUM,TRUE,7.91,3,TV Series,Action,"1,992",27,TV-Y7,Kids,Spanish,USA,7.0,FALSE
10/29/2024,Laptop,50.60,39.9,started,25,Female,USA,BASIC,FALSE,2.61,3,Documentary,Family,"2,009",101,TV-PG,Family,English,Canada,6.2,FALSE
2/17/2025,Desktop,41.50,97.8,started,47,Female,USA,BASIC,TRUE,13.60,5,Movie,Documentary,"1,978",349,G,Kids,English,South Korea,7.0,FALSE
8/29/2024,Laptop,396.60,99.7,paused,26,Male,USA,STANDARD,TRUE,7.98,5,TV Series,Adventure,"2,006",45,G,Kids,French,South Korea,6.2,FALSE
3/28/2025,Smart Tv,99.50,34.8,started,40,Female,USA,STANDARD,TRUE,11.17,2,Movie,Adventure,"2,011",145,NC-17,Adult,English,Canada,4.4,FALSE
11/23/2025,Tablet,105.70,82.7,paused,38,Male,USA,PREMIUM+,TRUE,23.98,2,Movie,History,"2,009",118,TV-Y7,Kids,Spanish,UK,6.1,TRUE
5/7/2025,Smart Tv,46.50,13.4,started,41,Male,USA,STANDARD,TRUE,4.64,2,Documentary,Drama,"2,021",86,NC-17,Adult,Spanish,South Korea,1.4,FALSE
9/1/2025,Laptop,60.80,86.6,started,19,Female,USA,PREMIUM+,TRUE,1.82,2,Movie,Fantasy,"2,014",115,TV-Y7,Kids,Spanish,South Korea,7.3,TRUE
1/5/2025,Smart Tv,32.90,31.6,completed,45,Male,USA,PREMIUM+,TRUE,13.42,1,TV Series,Drama,"2,007",53,TV-PG,Family,Spanish,USA,9.0,TRUE
9/28/2024,Tablet,28.10,91.7,completed,30,Female,Canada,PREMIUM,TRUE,1.75,2,TV Series,Documentary,"2,020",42,NC-17,Adult,Spanish,South Korea,8.1,FALSE
10/23/2025,Smart Tv,105.60,9.9,stopped,39,Female,USA,PREMIUM,TRUE,20.06,2,TV Series,Animation,"2,008",46,TV-PG,Family,English,India,9.7,FALSE
8/15/2024,Desktop,31.20,93.4,paused,39,Female,USA,PREMIUM,TRUE,20.06,2,Stand-up Comedy,History,"2,005",31,G,Kids,Italian,Germany,4.7,FALSE
10/17/2024,Desktop,67.70,33.3,paused,44,Male,USA,STANDARD,TRUE,34.31,2,Stand-up Comedy,Western,"2,007",80,PG-13,Teens,English,USA,6.5,TRUE
5/31/2025,Laptop,65.10,97,completed,28,Female,Canada,STANDARD,TRUE,1.23,2,TV Series,Western,"2,019",42,TV-MA,Adult,English,USA,5.4,FALSE
9/23/2025,Mobile,16.30,80.6,paused,35,Male,USA,BASIC,TRUE,7.20,3,Movie,Drama,"2,008",93,TV-G,#N/A,English,UK,6.9,FALSE
9/25/2024,Mobile,55.50,58.7,completed,36,Female,USA,BASIC,FALSE,10.19,3,Movie,Romance,"1,995",140,TV-14,Teens,Spanish,USA,6.2,FALSE
5/14/2024,Tablet,99.20,11.5,completed,48,Prefer Not To Say,USA,PREMIUM,TRUE,30.25,2,TV Series,Thriller,"2,023",62,R,Adult,English,USA,10.0,TRUE
9/21/2025,Desktop,64.20,44.2,stopped,41,Female,USA,STANDARD,TRUE,11.16,5,TV Series,War,"1,991",35,PG,Family,English,UK,8.8,FALSE
4/8/2025,Mobile,68.50,40.3,stopped,26,Prefer Not To Say,USA,BASIC,TRUE,3.60,1,TV Series,Animation,"2,008",46,TV-PG,Family,English,India,9.7,FALSE
9/1/2025,Laptop,65.00,39.8,stopped,29,Male,USA,BASIC,TRUE,5.09,3,Movie,Sci-Fi,"2,016",122,TV-PG,Family,Japanese,France,6.4,TRUE
6/22/2025,Desktop,77.90,3.2,paused,31,Male,USA,PREMIUM,TRUE,3.84,2,Documentary,Fantasy,"2,002",105,PG,Family,Spanish,UK,5.9,TRUE
7/19/2025,Desktop,37.20,8.5,paused,33,Male,USA,PREMIUM,TRUE,8.27,1,Documentary,Fantasy,"1,994",66,PG,Family,English,Canada,6.9,FALSE
10/2/2024,Tablet,103.20,71.7,started,22,Male,USA,STANDARD,TRUE,20.62,1,TV Series,Thriller,"2,008",47,PG,Family,English,Japan,5.4,FALSE
5/10/2024,Smart Tv,129.30,80,started,18,Female,Canada,PREMIUM,TRUE,5.91,1,Movie,Adventure,"2,013",157,TV-14,Teens,English,Japan,8.1,FALSE
10/15/2025,Desktop,67.90,17.8,stopped,22,Male,USA,BASIC,TRUE,15.18,3,Stand-up Comedy,Drama,"2,011",67,TV-Y,Kids,English,USA,6.5,FALSE
3/21/2025,Mobile,33.90,28.5,started,44,Female,USA,STANDARD,TRUE,2.24,6,Documentary,Animation,"1,994",35,TV-G,#N/A,Spanish,USA,2.0,FALSE
12/31/2024,Desktop,26.00,71.4,paused,25,Female,USA,BASIC,TRUE,63.65,4,TV Series,Family,"1,994",38,TV-PG,Family,English,USA,7.4,FALSE
9/18/2024,Laptop,91.80,42.1,stopped,24,Female,Canada,PREMIUM,TRUE,29.86,6,Movie,Animation,"1,992",121,TV-PG,Family,English,USA,7.2,FALSE
11/29/2025,Laptop,23.90,69.8,stopped,48,Female,USA,PREMIUM+,TRUE,9.18,2,TV Series,Comedy,"1,993",56,TV-G,#N/A,Hindi,USA,4.0,FALSE
6/2/2024,Desktop,64.60,12.9,started,64,Male,Canada,PREMIUM,TRUE,10.62,2,Documentary,Biography,"2,023",81,R,Adult,Hindi,France,6.5,FALSE
4/2/2025,Laptop,54.80,92.3,paused,20,Male,USA,PREMIUM,TRUE,9.70,2,Movie,Adventure,"2,003",111,G,Kids,German,Canada,3.0,FALSE
4/14/2025,Mobile,56.70,67.9,paused,45,Female,USA,BASIC,TRUE,12.38,3,Documentary,Fantasy,"2,020",99,TV-14,Teens,English,USA,7.8,FALSE
7/9/2025,Tablet,15.60,65.5,started,22,Male,USA,PREMIUM,FALSE,11.68,4,Movie,Western,"2,016",153,PG,Family,German,USA,5.9,FALSE
9/30/2024,Laptop,54.30,50.1,paused,19,Female,USA,PREMIUM+,TRUE,5.61,3,Limited Series,Crime,"2,001",24,TV-14,Teens,English,Canada,8.2,FALSE
5/21/2025,Desktop,21.60,59.2,started,40,Female,USA,STANDARD,TRUE,11.17,2,Movie,Western,"2,018",81,TV-Y7,Kids,French,UK,8.6,FALSE
3/8/2025,Mobile,79.90,99.1,stopped,33,Female,USA,PREMIUM,TRUE,10.56,3,Movie,Romance,"2,017",93,PG-13,Teens,Korean,UK,8.5,TRUE
7/30/2024,Desktop,17.90,67.9,paused,37,Female,USA,BASIC,TRUE,448.53,1,Documentary,History,"2,020",83,TV-G,#N/A,English,USA,7.4,FALSE
2/14/2025,Tablet,31.70,55.1,started,48,Female,Canada,STANDARD,TRUE,8.00,5,Movie,Western,"2,010",105,PG,Family,English,Canada,5.0,TRUE
3/10/2025,Smart Tv,5.30,40.7,started,38,Prefer Not To Say,USA,STANDARD,TRUE,11.89,6,TV Series,Animation,"1,998",28,PG-13,Teens,English,France,8.3,TRUE
1/31/2024,Tablet,67.80,43.6,completed,22,Female,USA,BASIC,FALSE,12.82,2,Movie,Western,"2,016",153,PG,Family,German,USA,5.9,FALSE
7/23/2025,Desktop,77.30,25,started,43,Female,USA,PREMIUM,FALSE,3.20,3,TV Series,Horror,"1,994",46,R,Adult,English,USA,7.5,FALSE
8/21/2024,Tablet,56.50,39.8,stopped,39,Female,USA,PREMIUM,TRUE,66.08,2,Movie,Sci-Fi,"2,024",101,TV-Y,Kids,English,USA,7.0,TRUE
1/18/2024,Tablet,56.90,28.1,stopped,43,Female,Canada,BASIC,TRUE,5.69,8,Documentary,Documentary,"2,015",68,PG,Family,Korean,Japan,8.1,TRUE
2/26/2024,Desktop,22.90,98.6,paused,48,Prefer Not To Say,USA,PREMIUM,TRUE,30.25,2,Movie,Western,"2,000",130,NC-17,Adult,English,USA,5.5,TRUE
7/9/2025,Desktop,76.20,45.8,paused,30,Female,USA,BASIC,TRUE,4.12,2,Stand-up Comedy,Adventure,"1,991",74,TV-MA,Adult,Italian,UK,7.7,FALSE
9/14/2025,Laptop,71.10,10.6,paused,49,Female,USA,PREMIUM,TRUE,9.81,3,TV Series,Adventure,"1,995",45,TV-Y7,Kids,English,USA,5.7,FALSE
5/4/2024,Mobile,527.10,83.4,paused,29,Male,USA,BASIC,TRUE,26.02,2,Movie,Action,"2,020",121,NC-17,Adult,Japanese,UK,7.1,TRUE
10/18/2025,Smart Tv,72.50,85,started,24,Male,Canada,STANDARD,TRUE,7.21,2,Movie,Western,"2,010",105,PG,Family,English,Canada,5.0,TRUE
11/29/2024,Desktop,59.90,83.4,started,56,Female,Canada,STANDARD,TRUE,15.02,2,TV Series,Animation,"2,002",55,G,Kids,English,South Korea,5.6,FALSE
6/26/2024,Desktop,134.80,10.1,completed,38,Other,USA,BASIC,TRUE,12.38,3,Documentary,Thriller,"2,004",43,TV-Y7,Kids,French,Japan,4.4,FALSE
7/25/2024,Smart Tv,78.70,8,completed,28,Female,USA,STANDARD,TRUE,32.60,2,TV Series,Adventure,"1,995",45,TV-Y7,Kids,English,USA,5.7,FALSE
2/28/2024,Laptop,77.80,52.7,started,32,Male,USA,BASIC,TRUE,15.42,2,Movie,Thriller,"2,009",95,TV-Y7,Kids,English,USA,7.9,TRUE
6/25/2025,Tablet,74.80,58.6,started,40,Male,USA,PREMIUM,FALSE,15.60,4,TV Series,Family,"1,994",38,TV-PG,Family,English,USA,7.4,FALSE
2/6/2024,Smart Tv,18.90,85.2,stopped,48,Other,USA,PREMIUM,TRUE,9.83,1,TV Series,Biography,"2,015",41,TV-PG,Family,French,USA,6.1,FALSE
7/5/2025,Laptop,39.10,0.5,started,34,Male,USA,PREMIUM,TRUE,15.33,2,Movie,Animation,"2,003",89,TV-Y,Kids,French,USA,5.4,TRUE
7/4/2024,Laptop,58.10,75.9,completed,27,Female,USA,PREMIUM+,TRUE,8.12,1,Documentary,Sci-Fi,"2,016",111,TV-Y,Kids,English,USA,2.7,FALSE
8/9/2025,Mobile,199.40,22.2,started,30,Male,USA,PREMIUM,TRUE,13.77,4,TV Series,Comedy,"2,013",37,TV-14,Teens,Korean,India,9.4,TRUE
6/24/2024,Smart Tv,77.30,99.2,started,47,Female,USA,STANDARD,TRUE,16.22,1,Movie,Biography,"2,023",116,TV-G,#N/A,English,Germany,6.2,FALSE
4/9/2025,Mobile,47.80,88.9,stopped,53,Male,USA,STANDARD,FALSE,14.19,2,Movie,Music,"2,004",115,G,Kids,English,USA,4.1,FALSE
9/15/2025,Desktop,45.60,80.9,paused,31,Male,USA,BASIC,FALSE,18.31,2,Documentary,Horror,"1,993",79,PG-13,Teens,English,Japan,4.7,TRUE
12/2/2025,Laptop,7.70,31.2,stopped,49,Female,USA,PREMIUM,TRUE,997.80,3,Movie,Animation,"1,998",95,NC-17,Adult,German,USA,5.5,TRUE
5/24/2024,Mobile,22.80,57.4,paused,22,Male,USA,PREMIUM,TRUE,19.03,3,TV Series,Comedy,"2,007",28,TV-14,Teens,English,USA,8.3,FALSE
10/23/2025,Smart Tv,48.90,57.3,stopped,49,Male,USA,STANDARD,TRUE,5.72,5,Documentary,Sport,"2,001",77,R,Adult,German,USA,10.0,FALSE
4/28/2025,Desktop,99.40,52.8,started,55,Female,USA,BASIC,TRUE,7.88,1,Movie,Horror,"2,002",89,G,Kids,Spanish,USA,8.3,FALSE
3/14/2025,Mobile,46.90,91.7,stopped,42,Female,USA,PREMIUM,TRUE,11.34,3,Movie,History,"2,015",102,TV-MA,Adult,English,USA,10.0,FALSE
12/7/2024,Desktop,210.30,41.6,stopped,47,Female,USA,PREMIUM,TRUE,24.67,1,Movie,Horror,"1,998",67,PG-13,Teens,Italian,UK,5.6,TRUE
7/2/2025,Laptop,37.70,79.2,completed,47,Female,Canada,PREMIUM,TRUE,11.11,1,Movie,Crime,"2,006",115,TV-Y,Kids,English,USA,6.6,FALSE
7/19/2025,Laptop,35.50,98.6,completed,30,Other,USA,STANDARD,TRUE,12.87,2,Movie,Comedy,"1,993",96,NC-17,Adult,English,UK,9.3,FALSE
8/19/2025,Mobile,49.30,28.5,completed,40,Male,USA,PREMIUM,TRUE,15.73,2,Movie,Biography,"1,999",84,PG-13,Teens,Spanish,USA,9.3,FALSE
10/11/2025,Tablet,61.00,66.7,completed,33,Female,USA,PREMIUM+,TRUE,23.09,2,Movie,Sci-Fi,"1,999",126,TV-14,Teens,English,South Korea,6.4,TRUE
7/1/2024,Laptop,30.20,60.2,stopped,24,Male,Canada,BASIC,TRUE,1.76,2,Movie,Action,"1,996",89,PG,Family,English,UK,5.9,FALSE
6/26/2024,Tablet,721.60,11.6,stopped,24,Male,Canada,PREMIUM,TRUE,3.26,3,TV Series,Romance,"1,992",580,TV-14,Teens,French,USA,6.3,TRUE
5/7/2025,Mobile,82.20,4,completed,25,Female,Canada,BASIC,TRUE,51.57,6,Documentary,Drama,"2,007",72,TV-14,Teens,English,India,6.9,FALSE
3/12/2024,Tablet,171.50,66.9,paused,23,Female,Canada,PREMIUM,TRUE,22.02,4,Documentary,Adventure,"1,999",104,TV-MA,Adult,Japanese,USA,8.2,TRUE
4/8/2025,Desktop,88.10,62.9,stopped,22,Male,USA,STANDARD,FALSE,16.46,3,TV Series,Action,"2,011",70,NC-17,Adult,English,USA,7.3,FALSE
5/22/2025,Smart Tv,24.70,22.5,stopped,42,Female,Canada,BASIC,TRUE,19.50,3,TV Series,War,"1,991",35,PG,Family,English,UK,8.8,FALSE
7/15/2024,Smart Tv,13.80,13.4,stopped,20,Male,Canada,PREMIUM+,FALSE,10.58,6,Movie,Mystery,"2,024",123,R,Adult,English,USA,7.5,FALSE
6/23/2024,Desktop,76.10,79.1,paused,44,Male,USA,PREMIUM,TRUE,1.95,4,Movie,Crime,"1,997",16,TV-Y7,Kids,English,USA,7.0,FALSE
10/11/2024,Laptop,44.00,70.2,stopped,21,Female,USA,PREMIUM+,TRUE,17.96,2,Movie,Drama,"2,001",121,NC-17,Adult,Korean,India,7.7,FALSE
9/16/2024,Mobile,47.20,72.2,paused,28,Male,USA,PREMIUM+,TRUE,6.40,1,Documentary,Drama,"2,001",66,NC-17,Adult,Japanese,USA,9.5,TRUE
7/30/2025,Tablet,98.00,82.3,started,57,Female,USA,STANDARD,TRUE,5.98,2,TV Series,Mystery,"2,010",24,NC-17,Adult,Italian,South Korea,6.2,FALSE
4/26/2024,Desktop,14.90,42.2,paused,23,Male,USA,STANDARD,TRUE,4.64,2,Movie,Horror,"1,997",537,R,Adult,English,South Korea,6.1,FALSE
11/4/2025,Tablet,37.40,23.4,stopped,45,Female,USA,PREMIUM,FALSE,14.26,1,Documentary,Western,"1,998",90,G,Kids,Spanish,USA,8.6,TRUE
12/11/2025,Tablet,83.30,96.4,started,32,Male,USA,PREMIUM,TRUE,20.31,4,Stand-up Comedy,Music,"2,008",43,R,Adult,English,Canada,7.8,FALSE
1/12/2024,Laptop,29.10,83.2,paused,33,Male,USA,PREMIUM+,TRUE,10.86,1,TV Series,Animation,"2,005",40,TV-PG,Family,Spanish,South Korea,5.8,FALSE
8/27/2025,Laptop,144.60,7.7,paused,36,Female,USA,PREMIUM,TRUE,26.60,3,TV Series,Animation,"2,024",63,R,Adult,English,USA,4.9,TRUE
11/16/2024,Laptop,58.70,58,stopped,42,Female,Canada,PREMIUM,TRUE,14.08,2,Movie,Mystery,"2,021",95,TV-14,Teens,French,South Korea,7.9,TRUE
11/25/2024,Smart Tv,17.80,77.6,stopped,41,Female,USA,PREMIUM+,TRUE,5.81,2,Stand-up Comedy,Music,"2,013",42,G,Kids,English,USA,8.8,TRUE
11/27/2025,Laptop,93.90,67.4,paused,38,Male,USA,STANDARD,TRUE,10.62,4,Movie,Romance,"2,014",79,TV-Y7,Kids,Hindi,Japan,0.9,TRUE
7/18/2025,Laptop,10.40,54.8,completed,31,Female,USA,PREMIUM+,TRUE,37.80,1,Movie,History,"2,015",100,PG,Family,Japanese,USA,0.7,TRUE
11/29/2024,Tablet,124.30,84.2,paused,47,Prefer Not To Say,USA,PREMIUM,TRUE,5.66,5,TV Series,Action,"1,992",63,NC-17,Adult,English,Canada,9.1,FALSE
5/2/2025,Mobile,17.00,93.4,paused,50,Prefer Not To Say,USA,BASIC,TRUE,54.01,2,Stand-up Comedy,Sport,"2,002",59,TV-PG,Family,English,South Korea,6.4,FALSE
10/23/2024,Desktop,130.10,57.2,started,51,Female,USA,PREMIUM+,TRUE,3.87,2,TV Series,Western,"2,019",42,TV-MA,Adult,English,USA,5.4,FALSE
2/23/2025,Smart Tv,29.00,45,started,18,Female,Canada,PREMIUM,TRUE,3.97,3,Movie,Adventure,"1,997",137,TV-Y,Kids,English,USA,6.2,TRUE
2/20/2024,Tablet,17.20,73.9,started,27,Male,USA,STANDARD,TRUE,9.49,1,Movie,Thriller,"2,009",95,TV-Y7,Kids,English,USA,7.9,TRUE
1/10/2024,Mobile,40.00,88.3,started,43,Male,USA,BASIC,TRUE,5.41,2,Movie,Fantasy,"1,996",99,TV-G,#N/A,English,Canada,6.0,FALSE
